2026-05-23 10:31:19,716 | WARNING | aiogram.dispatcher | Sleep for 5.018370 seconds and try again... (tryings = 19, bot id = 8628319369)
2026-05-23 10:31:45,791 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:31:45,794 | WARNING | aiogram.dispatcher | Sleep for 4.994747 seconds and try again... (tryings = 20, bot id = 8628319369)
2026-05-23 10:32:11,850 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:32:11,851 | WARNING | aiogram.dispatcher | Sleep for 4.997271 seconds and try again... (tryings = 21, bot id = 8628319369)
2026-05-23 10:32:37,899 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:32:37,902 | WARNING | aiogram.dispatcher | Sleep for 4.949762 seconds and try again... (tryings = 22, bot id = 8628319369)
2026-05-23 10:33:03,943 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:33:03,943 | WARNING | aiogram.dispatcher | Sleep for 5.054121 seconds and try again... (tryings = 23, bot id = 8628319369)
2026-05-23 10:33:30,036 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:33:30,037 | WARNING | aiogram.dispatcher | Sleep for 5.005828 seconds and try again... (tryings = 24, bot id = 8628319369)
2026-05-23 10:33:56,098 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:33:56,100 | WARNING | aiogram.dispatcher | Sleep for 5.071089 seconds and try again... (tryings = 25, bot id = 8628319369)
2026-05-23 10:34:22,216 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:34:22,218 | WARNING | aiogram.dispatcher | Sleep for 5.044400 seconds and try again... (tryings = 26, bot id = 8628319369)
2026-05-23 10:34:48,304 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:34:48,305 | WARNING | aiogram.dispatcher | Sleep for 5.028440 seconds and try again... (tryings = 27, bot id = 8628319369)
2026-05-23 10:35:14,402 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:35:14,402 | WARNING | aiogram.dispatcher | Sleep for 4.940084 seconds and try again... (tryings = 28, bot id = 8628319369)
2026-05-23 10:35:40,388 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:35:40,389 | WARNING | aiogram.dispatcher | Sleep for 4.871959 seconds and try again... (tryings = 29, bot id = 8628319369)
2026-05-23 10:36:06,316 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:36:06,317 | WARNING | aiogram.dispatcher | Sleep for 5.199723 seconds and try again... (tryings = 30, bot id = 8628319369)
2026-05-23 10:36:32,563 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:36:32,567 | WARNING | aiogram.dispatcher | Sleep for 4.765495 seconds and try again... (tryings = 31, bot id = 8628319369)
2026-05-23 10:36:58,383 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:36:58,385 | WARNING | aiogram.dispatcher | Sleep for 5.132314 seconds and try again... (tryings = 32, bot id = 8628319369)
2026-05-23 10:37:24,580 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:37:24,583 | WARNING | aiogram.dispatcher | Sleep for 5.105515 seconds and try again... (tryings = 33, bot id = 8628319369)
2026-05-23 10:37:50,737 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:37:50,738 | WARNING | aiogram.dispatcher | Sleep for 5.061893 seconds and try again... (tryings = 34, bot id = 8628319369)
2026-05-23 10:38:16,861 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:38:16,862 | WARNING | aiogram.dispatcher | Sleep for 4.888257 seconds and try again... (tryings = 35, bot id = 8628319369)
2026-05-23 10:38:42,817 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:38:42,818 | WARNING | aiogram.dispatcher | Sleep for 5.286344 seconds and try again... (tryings = 36, bot id = 8628319369)
2026-05-23 10:39:09,163 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:39:09,166 | WARNING | aiogram.dispatcher | Sleep for 5.076957 seconds and try again... (tryings = 37, bot id = 8628319369)
2026-05-23 10:39:35,297 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
